Item Code,Country Code,Item Name,Price Level,Selling Price,Qualifying Price,Taxable Price,Commission,Retails Commissions,Product Pack Bonus,Reail Value Volume,For Promotions
BLOVOLUME,CAN,Volume System + Blow Out Cream + Hair Clips,1,90,100,129,60,0,0,129,90
BLOVOLUME,CAN,Volume System + Blow Out Cream + Hair Clips,3,110,100,110,60,20,0,129,110
BLOVOLUME,USA,Volume System + Blow Out Cream + Hair Clips,1,69,100,99,45,0,0,99,69
BLOVOLUME,USA,Volume System + Blow Out Cream + Hair Clips,3,84,100,84,45,15,0,99,84
BONAFT,CAN,Black After Shave + Moisturizer -  Bonus Item,1,12,9,12,12,0,0,0,12
BONAFT,CAN,Black After Shave + Moisturizer -  Bonus Item,2,0,0,0,0,0,0,0,0
BONAFT,CAN,Black After Shave + Moisturizer -  Bonus Item,3,12,9,12,12,0,0,0,12
BONAFT,USA,Black After Shave + Moisturizer -  Bonus Item,1,9,9,9,9,0,0,0,9
BONAFT,USA,Black After Shave + Moisturizer -  Bonus Item,2,0,0,0,0,0,0,0,0
BONAFT,USA,Black After Shave + Moisturizer -  Bonus Item,3,9,9,9,9,0,0,0,9
BONBLK,CAN,Black Shampoo + Conditioner -  Bonus Item,1,25,19,25,25,0,0,0,25
BONBLK,CAN,Black Shampoo + Conditioner -  Bonus Item,2,0,0,0,0,0,0,0,0
BONBLK,CAN,Black Shampoo + Conditioner -  Bonus Item,3,25,19,25,25,0,0,0,25
BONBLK,USA,Black Shampoo + Conditioner -  Bonus Item,1,19,19,19,19,0,0,0,19
BONBLK,USA,Black Shampoo + Conditioner -  Bonus Item,3,19,19,19,19,0,0,0,19
BONBLO,CAN,Blow Out Cream 4 oz. -  Bonus Item,1,23,17,23,23,0,0,0,23
BONBLO,CAN,Blow Out Cream 4 oz. -  Bonus Item,2,0,0,0,0,0,0,0,0
BONBLO,CAN,Blow Out Cream 4 oz. -  Bonus Item,3,23,17,23,23,0,0,0,23
BONBLO,USA,Blow Out Cream 4 oz. -  Bonus Item,1,17,17,17,17,0,0,0,17
BONBLO,USA,Blow Out Cream 4 oz. -  Bonus Item,2,0,0,0,0,0,0,0,0
BONBLO,USA,Blow Out Cream 4 oz. -  Bonus Item,3,17,17,17,17,0,0,0,17
BONCLA,CAN,Black Groom Styling Clay -  Bonus Item,1,14,10,14,14,0,0,0,14
BONCLA,CAN,Black Groom Styling Clay -  Bonus Item,2,0,0,0,0,0,0,0,0
BONCLA,CAN,Black Groom Styling Clay -  Bonus Item,3,14,10,14,14,0,0,0,14
BONCLA,USA,Black Groom Styling Clay -  Bonus Item,1,10,10,10,10,0,0,0,10
BONCLA,USA,Black Groom Styling Clay -  Bonus Item,2,0,0,0,0,0,0,0,0
BONCLA,USA,Black Groom Styling Clay -  Bonus Item,3,10,10,10,10,0,0,0,10
BONCRS,CAN,Black Cream Shave -  Bonus Item,1,11,8,11,11,0,0,0,11
BONCRS,CAN,Black Cream Shave -  Bonus Item,2,0,0,0,0,0,0,0,0
BONCRS,CAN,Black Cream Shave -  Bonus Item,3,11,8,11,11,0,0,0,11
BONCRS,USA,Black Cream Shave -  Bonus Item,1,8,8,8,8,0,0,0,8
BONCRS,USA,Black Cream Shave -  Bonus Item,2,0,0,0,0,0,0,0,0
BONCRS,USA,Black Cream Shave -  Bonus Item,3,8,8,8,8,0,0,0,8
BONDRY,CAN,The CHAMP Conditioning Dry Shampoo -  Bonus I,1,23,17,23,23,0,0,0,23
BONDRY,CAN,The CHAMP Conditioning Dry Shampoo -  Bonus I,2,0,0,0,0,0,0,0,0
BONDRY,CAN,The CHAMP Conditioning Dry Shampoo -  Bonus I,3,23,17,23,23,0,0,0,23
BONDRY,USA,The CHAMP Conditioning Dry Shampoo -  Bonus I,1,17,17,17,17,0,0,0,17
BONDRY,USA,The CHAMP Conditioning Dry Shampoo -  Bonus I,2,0,0,0,0,0,0,0,0
BONDRY,USA,The CHAMP Conditioning Dry Shampoo -  Bonus I,3,17,17,17,17,0,0,0,17
BONEYE,CAN,Eye Wonder -  Bonus Item,1,32,24,32,32,0,0,0,32
BONEYE,CAN,Eye Wonder -  Bonus Item,2,0,0,0,0,0,0,0,0
BONEYE,CAN,Eye Wonder -  Bonus Item,3,32,24,32,32,0,0,0,32
BONEYE,USA,Eye Wonder -  Bonus Item,1,24,24,24,24,0,0,0,24
BONEYE,USA,Eye Wonder -  Bonus Item,2,0,0,0,0,0,0,0,0
BONEYE,USA,Eye Wonder -  Bonus Item,3,24,24,24,24,0,0,0,24
BONHAI,CAN,ReFinish Control Hairspray -  Bonus Item,1,30,22,30,30,0,0,0,30
BONHAI,CAN,ReFinish Control Hairspray -  Bonus Item,2,0,0,0,0,0,0,0,0
BONHAI,CAN,ReFinish Control Hairspray -  Bonus Item,3,30,22,30,30,0,0,0,30
BONHAI,USA,ReFinish Control Hairspray -  Bonus Item,1,22,22,22,22,0,0,0,22
BONHAI,USA,ReFinish Control Hairspray -  Bonus Item,2,0,0,0,0,0,0,0,0
BONHAI,USA,ReFinish Control Hairspray -  Bonus Item,3,22,22,22,22,0,0,0,22
BONIRC,CAN,IRT Conditioner -  Bonus Item,1,32,24,32,32,0,0,0,32
BONIRC,CAN,IRT Conditioner -  Bonus Item,2,0,0,0,0,0,0,0,0
BONIRC,CAN,IRT Conditioner -  Bonus Item,3,32,24,32,32,0,0,0,32
BONIRC,USA,IRT Conditioner -  Bonus Item,1,24,24,24,24,0,0,0,24
BONIRC,USA,IRT Conditioner -  Bonus Item,2,0,0,0,0,0,0,0,0
BONIRC,USA,IRT Conditioner -  Bonus Item,3,24,24,24,24,0,0,0,24
BONIRS,CAN,IRT Shampoo -  Bonus Item,1,20,15,20,20,0,0,0,20
BONIRS,CAN,IRT Shampoo -  Bonus Item,2,0,0,0,0,0,0,0,0
BONIRS,CAN,IRT Shampoo -  Bonus Item,3,20,15,20,20,0,0,0,20
BONIRS,USA,IRT Shampoo -  Bonus Item,1,15,15,15,15,0,0,0,15
BONIRS,USA,IRT Shampoo -  Bonus Item,2,0,0,0,0,0,0,0,0
BONIRS,USA,IRT Shampoo -  Bonus Item,3,15,15,15,15,0,0,0,15
BONIRT,CAN,Intensive Repair Treatment -  Bonus Item,1,34,26,34,34,0,0,0,34
BONIRT,CAN,Intensive Repair Treatment -  Bonus Item,2,0,0,0,0,0,0,0,0
BONIRT,CAN,Intensive Repair Treatment -  Bonus Item,3,34,26,34,34,0,0,0,34
BONIRT,USA,Intensive Repair Treatment -  Bonus Item,1,26,26,26,26,0,0,0,26
BONIRT,USA,Intensive Repair Treatment -  Bonus Item,2,0,0,0,0,0,0,0,0
BONIRT,USA,Intensive Repair Treatment -  Bonus Item,3,26,26,26,26,0,0,0,26
BONJDS,CAN,JUNIOR Gentle Detangling Spray 6 oz. -  Bonus,1,10,7,10,10,0,0,0,10
BONJDS,CAN,JUNIOR Gentle Detangling Spray 6 oz. -  Bonus,2,0,0,0,0,0,0,0,0
BONJDS,CAN,JUNIOR Gentle Detangling Spray 6 oz. -  Bonus,3,10,7,10,10,0,0,0,10
BONJDS,USA,JUNIOR Gentle Detangling Spray 6 oz. -  Bonus,1,7,7,7,7,0,0,0,7
BONJDS,USA,JUNIOR Gentle Detangling Spray 6 oz. -  Bonus,2,0,0,0,0,0,0,0,0
BONJDS,USA,JUNIOR Gentle Detangling Spray 6 oz. -  Bonus,3,7,7,7,7,0,0,0,7
BONJRC,CAN,JUNIOR Gentle Conditioner 6 oz. -  Bonus Item,1,10,7,10,10,0,0,0,10
BONJRC,CAN,JUNIOR Gentle Conditioner 6 oz. -  Bonus Item,2,0,0,0,0,0,0,0,0
BONJRC,CAN,JUNIOR Gentle Conditioner 6 oz. -  Bonus Item,3,10,7,10,10,0,0,0,10
BONJRC,USA,JUNIOR Gentle Conditioner 6 oz. -  Bonus Item,1,7,7,7,7,0,0,0,7
BONJRC,USA,JUNIOR Gentle Conditioner 6 oz. -  Bonus Item,2,0,0,0,0,0,0,0,0
BONJRC,USA,JUNIOR Gentle Conditioner 6 oz. -  Bonus Item,3,7,7,7,7,0,0,0,7
BONJRS,CAN,JUNIOR Gentle Shampoo 8 oz. -  Bonus Item,1,14,10,14,14,0,0,0,14
BONJRS,CAN,JUNIOR Gentle Shampoo 8 oz. -  Bonus Item,2,0,0,0,0,0,0,0,0
BONJRS,CAN,JUNIOR Gentle Shampoo 8 oz. -  Bonus Item,3,14,10,14,14,0,0,0,14
BONJRS,USA,JUNIOR Gentle Shampoo 8 oz. -  Bonus Item,1,10,10,10,10,0,0,0,10
BONJRS,USA,JUNIOR Gentle Shampoo 8 oz. -  Bonus Item,2,0,0,0,0,0,0,0,0
BONJRS,USA,JUNIOR Gentle Shampoo 8 oz. -  Bonus Item,3,10,10,10,10,0,0,0,10
BONMOX,CAN,Moxie Magnifying Mousse -  Bonus Item,1,16,12,16,16,0,0,0,16
BONMOX,CAN,Moxie Magnifying Mousse -  Bonus Item,2,0,0,0,0,0,0,0,0
BONMOX,CAN,Moxie Magnifying Mousse -  Bonus Item,3,16,12,16,16,0,0,0,16
BONMOX,USA,Moxie Magnifying Mousse -  Bonus Item,1,12,12,12,12,0,0,0,12
BONMOX,USA,Moxie Magnifying Mousse -  Bonus Item,2,0,0,0,0,0,0,0,0
BONMOX,USA,Moxie Magnifying Mousse -  Bonus Item,3,12,12,12,12,0,0,0,12
BONOFYFAV,CAN,Bonus OFY Faves,1,16,0,16,0,0,0,0,16
BONOFYFAV,CAN,Bonus OFY Faves,3,16,0,16,0,0,0,0,16
BONOFYFAV,USA,Bonus OFY Faves,1,12,0,12,0,0,0,0,12
BONOFYFAV,USA,Bonus OFY Faves,3,12,0,12,0,0,0,0,12
BONREI,CAN,Revive Shampoo -  Bonus Item,1,23,18,23,23,0,0,0,23
BONREI,CAN,Revive Shampoo -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREI,CAN,Revive Shampoo -  Bonus Item,3,23,18,23,23,0,0,0,23
BONREI,USA,Revive Shampoo -  Bonus Item,1,18,18,18,18,0,0,0,18
BONREI,USA,Revive Shampoo -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREI,USA,Revive Shampoo -  Bonus Item,3,18,18,18,18,0,0,0,18
BONREJ,CAN,Rejuveniqe Oil Intensive -  Bonus Item,1,65,50,65,65,0,0,0,65
BONREJ,CAN,Rejuveniqe Oil Intensive -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREJ,CAN,Rejuveniqe Oil Intensive -  Bonus Item,3,65,50,65,65,0,0,0,65
BONREJ,USA,Rejuveniqe Oil Intensive -  Bonus Item,1,50,50,50,50,0,0,0,50
BONREJ,USA,Rejuveniqe Oil Intensive -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREJ,USA,Rejuveniqe Oil Intensive -  Bonus Item,3,50,50,50,50,0,0,0,50
BONREN,CAN,Renew Shampoo -  Bonus Item,1,23,18,23,23,0,0,0,23
BONREN,CAN,Renew Shampoo -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREN,CAN,Renew Shampoo -  Bonus Item,3,23,18,23,23,0,0,0,23
BONREN,USA,Renew Shampoo -  Bonus Item,1,18,18,18,18,0,0,0,18
BONREN,USA,Renew Shampoo -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREN,USA,Renew Shampoo -  Bonus Item,3,18,18,18,18,0,0,0,18
BONREP,CAN,Replenish Masque -  Bonus Item,1,26,20,26,26,0,0,0,26
BONREP,CAN,Replenish Masque -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREP,CAN,Replenish Masque -  Bonus Item,3,26,20,26,26,0,0,0,26
BONREP,USA,Replenish Masque -  Bonus Item,1,20,20,20,20,0,0,0,20
BONREP,USA,Replenish Masque -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREP,USA,Replenish Masque -  Bonus Item,3,20,20,20,20,0,0,0,20
BONRES,CAN,Restore Leave-In Conditioner -  Bonus Item,1,17,13,17,17,0,0,0,17
BONRES,CAN,Restore Leave-In Conditioner -  Bonus Item,2,0,0,0,0,0,0,0,0
BONRES,CAN,Restore Leave-In Conditioner -  Bonus Item,3,17,13,17,17,0,0,0,17
BONRES,USA,Restore Leave-In Conditioner -  Bonus Item,1,13,13,13,13,0,0,0,13
BONRES,USA,Restore Leave-In Conditioner -  Bonus Item,2,0,0,0,0,0,0,0,0
BONRES,USA,Restore Leave-In Conditioner -  Bonus Item,3,13,13,13,13,0,0,0,13
BONREV,CAN,Revitalize Conditioner -  Bonus Item,1,31,24,31,31,0,0,0,31
BONREV,CAN,Revitalize Conditioner -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREV,CAN,Revitalize Conditioner -  Bonus Item,3,31,24,31,31,0,0,0,31
BONREV,USA,Revitalize Conditioner -  Bonus Item,1,24,24,24,24,0,0,0,24
BONREV,USA,Revitalize Conditioner -  Bonus Item,2,0,0,0,0,0,0,0,0
BONREV,USA,Revitalize Conditioner -  Bonus Item,3,24,24,24,24,0,0,0,24
BONRJB,CAN,Rejuvabeads -  Bonus Item,1,33,25,33,33,0,0,0,33
BONRJB,CAN,Rejuvabeads -  Bonus Item,2,0,0,0,0,0,0,0,0
BONRJB,CAN,Rejuvabeads -  Bonus Item,3,33,25,33,33,0,0,0,33
BONRJB,USA,Rejuvabeads -  Bonus Item,1,25,25,25,25,0,0,0,25
BONRJB,USA,Rejuvabeads -  Bonus Item,2,0,0,0,0,0,0,0,0
BONRJB,USA,Rejuvabeads -  Bonus Item,3,25,25,25,25,0,0,0,25
BONRLF,CAN,Reshape Root Lifter -  Bonus Item,1,13,10,13,13,0,0,0,13
BONRLF,CAN,Reshape Root Lifter -  Bonus Item,2,0,0,0,0,0,0,0,0
BONRLF,CAN,Reshape Root Lifter -  Bonus Item,3,13,10,13,13,0,0,0,13
BONRLF,USA,Reshape Root Lifter -  Bonus Item,1,10,10,10,10,0,0,0,10
BONRLF,USA,Reshape Root Lifter -  Bonus Item,2,0,0,0,0,0,0,0,0
BONRLF,USA,Reshape Root Lifter -  Bonus Item,3,10,10,10,10,0,0,0,10
BONS3S,CAN,S3 Hair Supplement (60 Capsules) -  Bonus Ite,1,24,18,24,24,0,0,0,24
BONS3S,CAN,S3 Hair Supplement (60 Capsules) -  Bonus Ite,2,0,0,0,0,0,0,0,0
BONS3S,CAN,S3 Hair Supplement (60 Capsules) -  Bonus Ite,3,24,18,24,24,0,0,0,24
BONS3S,USA,S3 Hair Supplement (60 Capsules) -  Bonus Ite,1,18,18,18,18,0,0,0,18
BONS3S,USA,S3 Hair Supplement (60 Capsules) -  Bonus Ite,2,0,0,0,0,0,0,0,0
BONS3S,USA,S3 Hair Supplement (60 Capsules) -  Bonus Ite,3,18,18,18,18,0,0,0,18
BONSDC,CAN,Smoothing Deep Conditioner 6 oz. -  Bonus Ite,1,32,24,32,32,0,0,0,32
BONSDC,CAN,Smoothing Deep Conditioner 6 oz. -  Bonus Ite,2,0,0,0,0,0,0,0,0
BONSDC,CAN,Smoothing Deep Conditioner 6 oz. -  Bonus Ite,3,32,24,32,32,0,0,0,32
BONSDC,USA,Smoothing Deep Conditioner 6 oz. -  Bonus Ite,1,24,24,24,24,0,0,0,24
BONSDC,USA,Smoothing Deep Conditioner 6 oz. -  Bonus Ite,2,0,0,0,0,0,0,0,0
BONSDC,USA,Smoothing Deep Conditioner 6 oz. -  Bonus Ite,3,24,24,24,24,0,0,0,24
BONSDC,USA,Smoothing Deep Conditioner 6 oz. -  Bonus Ite,9,0,0,0,0,0,0,0,0
BONSMS,CAN,Smoothing Shampoo 8 oz -  Bonus Item,1,23,18,23,23,0,0,0,23
BONSMS,CAN,Smoothing Shampoo 8 oz -  Bonus Item,2,0,0,0,0,0,0,0,0
BONSMS,CAN,Smoothing Shampoo 8 oz -  Bonus Item,3,23,18,23,23,0,0,0,23
BONSMS,USA,Smoothing Shampoo 8 oz -  Bonus Item,1,18,18,18,18,0,0,0,18
BONSMS,USA,Smoothing Shampoo 8 oz -  Bonus Item,2,0,0,0,0,0,0,0,0
BONSMS,USA,Smoothing Shampoo 8 oz -  Bonus Item,3,18,18,18,18,0,0,0,18
BONTAF,CAN,ReStyle Sculpting Taffy -  Bonus Item,1,14,10,14,14,0,0,0,14
BONTAF,CAN,ReStyle Sculpting Taffy -  Bonus Item,2,0,0,0,0,0,0,0,0
BONTAF,CAN,ReStyle Sculpting Taffy -  Bonus Item,3,14,10,14,14,0,0,0,14
BONTAF,USA,ReStyle Sculpting Taffy -  Bonus Item,1,10,10,10,10,0,0,0,10
BONTAF,USA,ReStyle Sculpting Taffy -  Bonus Item,2,0,0,0,0,0,0,0,0
BONTAF,USA,ReStyle Sculpting Taffy -  Bonus Item,3,10,10,10,10,0,0,0,10
BONTHS,CAN,Thickening Spray 2oz -  Bonus Item,1,12,10,12,12,0,0,0,12
BONTHS,CAN,Thickening Spray 2oz -  Bonus Item,2,0,0,0,0,0,0,0,0
BONTHS,CAN,Thickening Spray 2oz -  Bonus Item,3,12,10,12,12,0,0,0,12
BONTHS,USA,Thickening Spray 2oz -  Bonus Item,1,10,10,10,10,0,0,0,10
BONTHS,USA,Thickening Spray 2oz -  Bonus Item,2,0,0,0,0,0,0,0,0
BONTHS,USA,Thickening Spray 2oz -  Bonus Item,3,10,10,10,10,0,0,0,10
BONTSL,CAN,Tousled Texturizing Mist -  Bonus Item,1,12,10,12,12,0,0,0,12
BONTSL,CAN,Tousled Texturizing Mist -  Bonus Item,2,0,0,0,0,0,0,0,0
BONTSL,CAN,Tousled Texturizing Mist -  Bonus Item,3,12,10,12,12,0,0,0,12
BONTSL,USA,Tousled Texturizing Mist -  Bonus Item,1,10,10,10,10,0,0,0,10
BONTSL,USA,Tousled Texturizing Mist -  Bonus Item,2,0,0,0,0,0,0,0,0
BONTSL,USA,Tousled Texturizing Mist -  Bonus Item,3,10,10,10,10,0,0,0,10
BOOTKT19,USA,Disable,9,0,0,0,0,0,0,0,0
BRONATSP,CAN,Black System + Dopp Bag,1,81,100,81,60,0,0,0,81
BRONATSP,CAN,Black System + Dopp Bag,2,"99,999.00",0,0,0,0,0,0,"99,999.00"
BRONATSP,CAN,Black System + Dopp Bag,3,99,100,99,60,20,0,0,99
BRONATSP,USA,Black System + Dopp Bag,1,62,100,62,45,0,0,0,62
BRONATSP,USA,Black System + Dopp Bag,2,"99,999.00",0,0,0,0,0,0,"99,999.00"
BRONATSP,USA,Black System + Dopp Bag,3,76,100,76,45,15,0,0,76
BRUSAMPDUO,CAN,Brunette Sample Duo,1,0,0,0,0,0,0,0,0
BRUSAMPDUO,CAN,Brunette Sample Duo,3,0,0,0,0,0,0,0,0
BRUSAMPDUO,CAN,Brunette Sample Duo,9,0,0,0,0,0,0,0,0
BRUSAMPDUO,USA,Brunette Sample Duo,1,0,0,0,0,0,0,0,0
BRUSAMPDUO,USA,Brunette Sample Duo,3,0,0,0,0,0,0,0,0
BRUSAMPDUO,USA,Brunette Sample Duo,9,0,0,0,0,0,0,0,0
BSSbalance,CAN,Balance System + Volume Tame System,1,135,150,135,90,0,0,129,135
BSSbalance,CAN,Balance System + Volume Tame System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSbalance,CAN,Balance System + Volume Tame System,3,155,150,155,90,20,0,129,155
BSSbalance,USA,Balance System + Volume Tame System,1,104,150,104,69,0,0,99,104
BSSbalance,USA,Balance System + Volume Tame System,2,"9,999.00",0,104,69,0,0,99,"9,999.00"
BSSbalance,USA,Balance System + Volume Tame System,3,119,150,119,69,15,0,99,119
BSSbalpol,CAN,Balance Polish System + Volume Tame System,1,135,150,135,90,0,0,129,135
BSSbalpol,CAN,Balance Polish System + Volume Tame System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSbalpol,CAN,Balance Polish System + Volume Tame System,3,155,150,155,90,20,0,129,155
BSSbalpol,USA,Balance Polish System + Volume Tame System,1,104,150,104,69,0,0,99,104
BSSbalpol,USA,Balance Polish System + Volume Tame System,2,"9,999.00",150,104,69,0,0,99,"9,999.00"
BSSbalpol,USA,Balance Polish System + Volume Tame System,3,119,150,119,69,15,0,99,119
BSSbalstyl,CAN,Balance Style System + Balance Style System,1,135,150,135,90,0,0,129,135
BSSbalstyl,CAN,Balance Style System + Balance Style System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSbalstyl,CAN,Balance Style System + Balance Style System,3,155,150,155,90,20,0,129,155
BSSbalstyl,USA,Balance Style System + Balance Style System,1,104,150,104,69,0,0,99,104
BSSbalstyl,USA,Balance Style System + Balance Style System,2,"9,999.00",150,104,69,0,0,99,"9,999.00"
BSSbalstyl,USA,Balance Style System + Balance Style System,3,119,150,119,69,15,0,99,119
BSSmens,CAN,Men's System + Volume Tame System,1,135,150,135,90,0,0,129,135
BSSmens,CAN,Men's System + Volume Tame System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSmens,CAN,Men's System + Volume Tame System,3,155,150,155,90,20,0,129,155
BSSmens,USA,Men's System + Volume Tame System,1,104,150,104,69,0,0,99,104
BSSmens,USA,Men's System + Volume Tame System,2,"9,999.00",150,104,69,0,0,99,"9,999.00"
BSSmens,USA,Men's System + Volume Tame System,3,119,150,119,69,15,0,99,119
BSSrejuven,CAN,Rejuveniqe Oil Intensi + Volume Tame System,1,135,150,135,90,0,0,129,135
BSSrejuven,CAN,Rejuveniqe Oil Intensi + Volume Tame System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSrejuven,CAN,Rejuveniqe Oil Intensi + Volume Tame System,3,155,150,155,90,20,0,129,155
BSSrejuven,USA,Rejuveniqe Oil Intensi + Volume Tame System,1,104,150,104,69,0,0,99,104
BSSrejuven,USA,Rejuveniqe Oil Intensi + Volume Tame System,2,"9,999.00",150,104,69,0,0,99,"9,999.00"
BSSrejuven,USA,Rejuveniqe Oil Intensi + Volume Tame System,3,119,150,119,69,15,0,99,119
BSSvolbody,CAN,Volume Body System + Balance Style System,1,135,150,135,90,0,0,129,135
BSSvolbody,CAN,Volume Body System + Balance Style System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSvolbody,CAN,Volume Body System + Balance Style System,3,155,150,155,90,20,0,129,155
BSSvolbody,USA,Volume Body System + Balance Style System,1,104,150,104,69,0,0,99,104
BSSvolbody,USA,Volume Body System + Balance Style System,2,"9,999.00",150,104,69,0,0,99,"9,999.00"
BSSvolbody,USA,Volume Body System + Balance Style System,3,119,150,119,69,15,0,99,119
BSSvoltame,CAN,Volume Tame System + Volume Tame System,1,135,150,135,90,0,0,129,135
BSSvoltame,CAN,Volume Tame System + Volume Tame System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSvoltame,CAN,Volume Tame System + Volume Tame System,3,155,150,155,90,20,0,129,155
BSSvoltame,USA,Volume Tame System + Volume Tame System,1,104,150,104,69,0,0,99,104
BSSvoltame,USA,Volume Tame System + Volume Tame System,2,"9,999.00",150,104,69,0,0,99,"9,999.00"
BSSvoltame,USA,Volume Tame System + Volume Tame System,3,119,150,119,69,15,0,99,119
BSSvolume,CAN,Volume System + Volume Tame System,1,135,150,135,90,0,0,129,135
BSSvolume,CAN,Volume System + Volume Tame System,2,"9,999.00",150,135,90,0,0,129,"9,999.00"
BSSvolume,CAN,Volume System + Volume Tame System,3,155,150,155,90,20,0,129,155
BSSvolume,USA,Volume System + Volume Tame System,1,104,150,104,69,0,0,99,104
BSSvolume,USA,Volume System + Volume Tame System,2,"9,999.00",150,104,69,0,0,99,"9,999.00"
BSSvolume,USA,Volume System + Volume Tame System,3,119,150,119,69,15,0,99,119
BTH50,GBR,Beat the Heat Trio,1,35.5,50,29.58,18,0,0,35.5,35.5
BTH50,GBR,Beat the Heat Trio,3,43,50,35.83,18,7.5,0,35.5,43
BUSINESSCH,CAN,MP Account Change - Business,1,50,0,0,0,0,0,0,50
BUSINESSCH,USA,MP Account Change - Business,1,50,0,0,0,0,0,0,50
BUSINESSPA,CAN,Elevated Business Product Pack,1,388,200,388,0,0,120,388,388
BUSINESSPA,CAN,Elevated Business Product Pack,4,363,200,363,0,0,120,363,363
BUSINESSPA,USA,Elevated Business Product Pack,1,299,200,299,0,0,0,0,299
BUSINESSPA,USA,Elevated Business Product Pack,9,0,0,0,0,0,0,0,0
BUSINESSPC,CAN,Business Product Pack,1,388,200,388,0,0,120,388,388
BUSINESSPC,CAN,Business Product Pack,4,363,200,363,0,0,120,388,363
BUSINESSPC,CAN,Business Product Pack,9,0,0,0,0,0,0,0,0
BUSINESSPC,USA,Business Product Pack,1,299,200,299,0,0,100,299,299
BUSINESSPC,USA,Business Product Pack,4,279,200,279,0,0,100,299,279
BUSINESSPC,USA,Business Product Pack,9,0,0,0,0,0,0,0,0
BUSINESSPK,CAN,Elevated Business Product Pack,1,388,200,388,230,0,120,388,388
BUSINESSPK,CAN,Elevated Business Product Pack,4,363,200,363,230,0,120,363,363
BUSINESSPK,USA,Elevated Business Product Pack,1,299,200,299,180,0,100,299,299
BUSINESSPK,USA,Elevated Business Product Pack,4,279,200,279,180,0,100,279,279
BUSINESSPP,CAN,Business Product Pack,1,388,200,388,230,0,120,388,388
BUSINESSPP,CAN,Business Product Pack,9,0,0,0,0,0,0,0,0
BUSINESSPP,USA,Business Product Pack,1,299,200,299,180,0,100,299,299
BUSINESSPP,USA,Business Product Pack,9,0,0,0,0,0,0,0,0
BUSSBAG,CAN,Business Bag,1,0,0,0,0,0,0,0,0
BUSSBAG,CAN,Business Bag,9,0,0,0,0,0,0,0,0
BUSSBAG,USA,Business Bag,1,0,0,0,0,0,0,0,0
BUSSBAG,USA,Business Bag,9,0,0,0,0,0,0,0,0
CAPACKUPD,CAN,Canada Pack Update,1,13,0,13,0,0,0,0,13
CAPACKUPDT,USA,Free Canada Pack Update,1,0,0,0,0,0,0,0,0
CARD-TNGS,CAN,Thickeing Spray Card for Directors,9,0,0,0,0,0,0,0,0
CARD-TNGS,USA,Thickeing Spray Card for Directors,9,0,0,0,0,0,0,0,0
CARDAIRDRY,USA,Director's Card OFY Air Dry,9,0,0,0,0,0,0,0,0
CCKBALANCE,CAN,Cocktail System + Balance System,1,115,119,115,90,0,0,129,115
CCKBALANCE,CAN,Cocktail System + Balance System,2,"99,999.00",119,115,90,0,0,129,"99,999.00"
CCKBALANCE,CAN,Cocktail System + Balance System,3,135,119,135,90,20,0,129,135
CCKBALANCE,USA,Cocktail System + Balance System,1,88,119,88,69,0,0,99,88
CCKBALANCE,USA,Cocktail System + Balance System,2,"99,999.00",119,88,69,0,0,99,"99,999.00"
CCKBALANCE,USA,Cocktail System + Balance System,3,103,119,103,69,15,0,99,103
CCKBLACK,CAN,Cocktail System + Black System,1,115,119,115,90,0,0,129,115
CCKBLACK,CAN,Cocktail System + Black System,2,"9,999,999.00",119,115,90,0,0,129,"9,999,999.00"
CCKBLACK,CAN,Cocktail System + Black System,3,135,119,135,90,20,0,129,135
CCKBLACK,USA,Cocktail System + Black System,1,88,119,88,69,0,0,99,88
CCKBLACK,USA,Cocktail System + Black System,2,"9,999,999.00",119,88,69,0,0,99,"9,999,999.00"
CCKBLACK,USA,Cocktail System + Black System,3,103,119,103,69,15,0,99,103
CCKCLASSIC,CAN,Cocktail System + Classic Confidence System,1,115,119,115,90,0,0,129,115
CCKCLASSIC,CAN,Cocktail System + Classic Confidence System,2,"99,999.00",0,0,90,0,0,129,"99,999.00"
CCKCLASSIC,CAN,Cocktail System + Classic Confidence System,3,135,119,135,90,20,0,129,135
CCKCLASSIC,USA,Cocktail System + Classic Confidence System,1,88,119,88,69,0,0,99,88
CCKCLASSIC,USA,Cocktail System + Classic Confidence System,2,"999,999.00",119,88,69,0,0,99,"999,999.00"
CCKCLASSIC,USA,Cocktail System + Classic Confidence System,3,103,119,103,69,15,0,99,103
