SKU/ Item Code,Item Name ,Warehouse Number,Warehouse Name,Kit Line,Component Warehouse,Component Item Code,Component Quantity,on-the-fly kit 
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,16,2,10321000,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,17,2,10356000,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,18,2,10361000,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,19,2,10374000,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,20,2,10391000,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,21,2,10401000,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,22,2,100934PKT,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,23,2,1025034PKT,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,24,2,20031-8-0A,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,25,2,20042..34A,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,26,2,10300050,8,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,27,2,20047-4-0A,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,28,2,4000040A,5,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,29,2,4000069A,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,30,2,SMPLBAG,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,31,2,4000028A,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,32,2,4000031A,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,33,2,4000037A,5,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,34,2,4000000051,1,T
6000029D1,Success PP - French - Discounted,2,Monat Global Canadian Warehouse,35,2,4000092A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,1,2,10018000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,2,2,10025000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,3,2,10034500,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,4,2,10058000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,5,2,10066000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,6,2,10074500,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,7,2,10092500,2,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,8,2,10098000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,9,2,10104500,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,10,2,10111000,2,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,11,2,10121700,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,12,2,10138002,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,13,2,10138100,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,14,2,10138200,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,15,2,10184500,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,16,2,10204000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,17,2,10221000,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,18,2,10256000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,19,2,10276000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,20,2,10286000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,21,2,10298000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,22,2,10302400,2,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,23,2,10311000,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,24,2,10321000,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,25,2,10356000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,26,2,10361000,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,27,2,10374000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,28,2,10391000,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,29,2,10401000,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,30,2,102601000,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,31,2,100934PKT,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,32,2,1025034PKT,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,33,2,20031-8-0A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,34,2,20033-6-0A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,35,2,20042..34A,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,36,2,10300050,10,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,37,2,20047-4-0A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,38,2,4000040A,5,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,39,2,4000069A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,40,2,SMPLBAG,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,41,2,4000028A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,42,2,4000031A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,43,2,4000000099,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,44,2,4000000051,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,45,2,4000092A,1,T
6000030,Starter Kit w/ Overachiever PP - French,2,Monat Global Canadian Warehouse,46,2,4000026A,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,1,2,10018000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,2,2,10025000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,3,2,10034500,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,4,2,10058000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,5,2,10066000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,6,2,10074500,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,7,2,10092500,2,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,8,2,10098000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,9,2,10104500,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,10,2,10111000,2,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,11,2,10121700,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,12,2,10138002,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,13,2,10138100,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,14,2,10138200,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,15,2,10184500,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,16,2,10204000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,17,2,10221000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,18,2,10256000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,19,2,10276000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,20,2,10286000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,21,2,10298000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,22,2,10302400,2,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,23,2,10311000,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,24,2,10321000,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,25,2,10356000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,26,2,10361000,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,27,2,10374000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,28,2,10391000,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,29,2,10401000,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,30,2,102601000,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,31,2,100934PKT,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,32,2,1025034PKT,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,33,2,20031-8-0A,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,34,2,20033-6-0A,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,35,2,20042..34A,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,36,2,10300050,10,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,37,2,20047-4-0A,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,38,2,4000040A,5,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,39,2,DMAG,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,40,2,4000069A,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,41,2,SMPLBAG,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,42,2,4000028A,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,43,2,4000031A,1,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,44,2,4000037A,5,T
6000030D1,Overachiever PP - French - Discount,2,Monat Global Canadian Warehouse,45,2,4000000051,1,T
6000031,ZIPPLOCK BAGS with Samples for the ROADSHOW,1,MONAT GLOBAL,1,1,3000030A,1,
6000031,ZIPPLOCK BAGS with Samples for the ROADSHOW,1,MONAT GLOBAL,2,1,10401000,1,
6000031,ZIPPLOCK BAGS with Samples for the ROADSHOW,1,MONAT GLOBAL,3,1,10311000,1,
6000031,ZIPPLOCK BAGS with Samples for the ROADSHOW,1,MONAT GLOBAL,4,1,10321000,1,
6000031,ZIPPLOCK BAGS with Samples for the ROADSHOW,1,MONAT GLOBAL,5,1,10221000,1,
6000032,OFY Super Moisture Masque 4.0oz + Jelly Bag f,1,MONAT GLOBAL,1,1,20000.4.0A,1,
6000032,OFY Super Moisture Masque 4.0oz + Jelly Bag f,1,MONAT GLOBAL,2,1,SMPLBAG,1,
6000033,Dream Bigger Magazine (20 Pack)  for the ROAD,1,MONAT GLOBAL,1,1,4000043B,2,
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,1,2,10221000,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,2,2,10321000,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,3,2,100934PKT,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,4,2,10361000,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,5,2,10391000,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,6,2,10401000,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,7,2,4000037A,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,8,2,4000040A,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,9,2,4000078,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,10,2,4000077,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,11,2,10311000,60,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,12,2,4000092A,1,T
6000034,Marketing Pack (French),2,Monat Global Canadian Warehouse,13,2,SMPLBAG,1,T
6000035,Select Sampling Pack (French),2,Monat Global Canadian Warehouse,1,2,10221000,20,T
6000035,Select Sampling Pack (French),2,Monat Global Canadian Warehouse,2,2,10401000,20,T
6000035,Select Sampling Pack (French),2,Monat Global Canadian Warehouse,3,2,10321000,20,T
6000035,Select Sampling Pack (French),2,Monat Global Canadian Warehouse,4,2,4000077,20,T
6000035,Select Sampling Pack (French),2,Monat Global Canadian Warehouse,5,2,4000078,20,T
6000035,Select Sampling Pack (French),2,Monat Global Canadian Warehouse,6,2,10311000,20,T
6000037,2018 Q1 Dream Bigger Magazine x 10,1,MONAT GLOBAL,1,1,4000043B,10,
6000037,2018 Q1 Dream Bigger Magazine x 10,2,Monat Global Canadian Warehouse,1,2,4000043B,10,
6000038,Product Magazine with Price List USA x 10,1,MONAT GLOBAL,1,1,4000041A,2,
6000039,ZIPPLOCK French  with samples for Roadshow,2,Monat Global Canadian Warehouse,1,2,3000045A,1,
6000039,ZIPPLOCK French  with samples for Roadshow,2,Monat Global Canadian Warehouse,2,2,10401000,1,
